Project Name,Total Commits,AI Copilot Commits,AI Copilot %,AI Manual Commits,AI Manual %,No AI Commits,No AI %
positivo-service-client,1,0,0.0,0,0.0,1,100.0
positivo-service,1,0,0.0,0,0.0,1,100.0
int-subscriptions-gbds,38,0,0.0,0,0.0,38,100.0
ms-subscriptions,34,0,0.0,0,0.0,34,100.0
bff-frontend,31,0,0.0,0,0.0,31,100.0
ms-sources,31,0,0.0,0,0.0,31,100.0
ms-passage,30,0,0.0,0,0.0,30,100.0
ms-contracts,30,0,0.0,0,0.0,30,100.0
ms-dispute,30,0,0.0,0,0.0,30,100.0
ms-company,29,0,0.0,0,0.0,29,100.0
ms-blocks,34,0,0.0,0,0.0,34,100.0
dashboard-ingestao,17,0,0.0,0,0.0,17,100.0
grava-session,20,0,0.0,0,0.0,20,100.0
send-plataform-engine,18,0,0.0,0,0.0,18,100.0
portal-boavista-servicos-wp-vip,100,0,0.0,0,0.0,100,100.0
wiki,8,0,0.0,0,0.0,8,100.0
bvsas-hello,51,0,0.0,0,0.0,51,100.0
bch-sk-sc-comunicacaolegal,100,0,0.0,0,0.0,100,100.0
Módulo Institucional,100,0,0.0,0,0.0,100,100.0
Data_Engineer,0,0,0,0,0,0,0
in-excluidos,9,0,0.0,0,0.0,9,100.0
postgresql_db,1,0,0.0,0,0.0,1,100.0
portal,2,0,0.0,0,0.0,2,100.0
web-consulta-cp-juridico,2,0,0.0,0,0.0,2,100.0
awx,5,0,0.0,0,0.0,5,100.0
relatorio-marketing-service-xml,11,0,0.0,0,0.0,11,100.0
Magento1,83,0,0.0,0,0.0,83,100.0
generic_conf_gke,18,0,0.0,0,0.0,18,100.0
Book Variáveis Positivas,1,0,0.0,0,0.0,1,100.0
relatorio-marketing-service-web,100,0,0.0,0,0.0,100,100.0
batch_send_plataform_engine,100,0,0.0,0,0.0,100,100.0
consulta-scpc-ejb-client-brga,1,0,0.0,0,0.0,1,100.0
ValidacaoBook,2,0,0.0,0,0.0,2,100.0
atualiza-extrato,5,0,0.0,0,0.0,5,100.0
novo-extrato-mensal,3,0,0.0,0,0.0,3,100.0
atualiza-extrato,20,0,0.0,0,0.0,20,100.0
novo-extrato-mensal,18,0,0.0,0,0.0,18,100.0
busca-extrato,19,0,0.0,0,0.0,19,100.0
batch-dashboard-ingest,100,0,0.0,0,0.0,100,100.0
perfil-equifax-ejb-client,1,0,0.0,0,0.0,1,100.0
modular-pj-contract,2,0,0.0,0,0.0,2,100.0
perfil-equifax-ejb,1,0,0.0,0,0.0,1,100.0
dag-show-python-env,5,0,0.0,0,0.0,5,100.0
poc-job-log,2,0,0.0,0,0.0,2,100.0
cadpos_batch,1,0,0.0,0,0.0,1,100.0
scale-down-kubernetes,90,0,0.0,0,0.0,90,100.0
recalc-vps,44,0,0.0,0,0.0,44,100.0
empresarial-web-web,2,0,0.0,0,0.0,2,100.0
grupos-web,2,0,0.0,0,0.0,2,100.0
grupos-ejb-client,2,0,0.0,0,0.0,2,100.0
grupos-web,10,0,0.0,0,0.0,10,100.0
grupos-adapter,2,0,0.0,0,0.0,2,100.0
utils,1,0,0.0,0,0.0,1,100.0
jobs-contratos-lake-parquet-2_4_4,76,0,0.0,0,0.0,76,100.0
ordernar-grafia-service-web,16,0,0.0,0,0.0,16,100.0
bridge-service-files,15,0,0.0,0,0.0,15,100.0
ordernar-grafia-service-ejb,14,0,0.0,0,0.0,14,100.0
ordernar-grafia-service-ejb-client,1,0,0.0,0,0.0,1,100.0
pessoal-plus-ejb-client,4,0,0.0,0,0.0,4,100.0
Google Cloud billing EDA,4,0,0.0,0,0.0,4,100.0
consentimento-front-backoffice,1,0,0.0,0,0.0,1,100.0
consentimento-cargabatch,1,0,0.0,0,0.0,1,100.0
consentimento-api-portal,1,0,0.0,0,0.0,1,100.0
scale-up-kubernetes,25,0,0.0,0,0.0,25,100.0
consentimento-cadusario-lgpd,2,0,0.0,0,0.0,2,100.0
modular-pj-service-ejb-client,1,0,0.0,0,0.0,1,100.0
Cielo,7,0,0.0,0,0.0,7,100.0
Bluebox Legado Admin ,100,0,0.0,0,0.0,100,100.0
empresarial-servico-xml-lib,2,0,0.0,0,0.0,2,100.0
empresarial-antigo-ejb-client,3,0,0.0,0,0.0,3,100.0
empresarial-web,100,0,0.0,0,0.0,100,100.0
scrproprnghib60dpfmlv1,7,0,0.0,0,0.0,7,100.0
legacy-transaction-web,1,0,0.0,0,0.0,1,100.0
acesso-cadastral-pf-web,1,0,0.0,0,0.0,1,100.0
pessoal-plus-ejb,23,0,0.0,0,0.0,23,100.0
relatorio-imobiliario-web,1,0,0.0,0,0.0,1,100.0
relatorio-imobiliario-service-ejb,1,0,0.0,0,0.0,1,100.0
relatorio-imobiliario-service-ejb-client,1,0,0.0,0,0.0,1,100.0
logs-web,1,0,0.0,0,0.0,1,100.0
small-business-web,1,0,0.0,0,0.0,1,100.0
efx11,1,0,0.0,0,0.0,1,100.0
alerta-30-dias,1,0,0.0,0,0.0,1,100.0
broker-service-web,1,0,0.0,0,0.0,1,100.0
define-positivo-web,1,0,0.0,0,0.0,1,100.0
acerta-ja-tim-bridge-service-web,1,0,0.0,0,0.0,1,100.0
bridge,1,0,0.0,0,0.0,1,100.0
familia-acerta-positivo-pf-xml,1,0,0.0,0,0.0,1,100.0
bridge-service-web,1,0,0.0,0,0.0,1,100.0
empresarial-nova-arquitetura-string-web,1,0,0.0,0,0.0,1,100.0
familia-acerta-pf-xml,1,0,0.0,0,0.0,1,100.0
familia-acerta-pf-web,1,0,0.0,0,0.0,1,100.0
familia-acerta-positivo-pf-web,1,0,0.0,0,0.0,1,100.0
define-positivo-ejb,1,0,0.0,0,0.0,1,100.0
cryptography-api,1,0,0.0,0,0.0,1,100.0
socket-connection-util,1,0,0.0,0,0.0,1,100.0
framework,1,0,0.0,0,0.0,1,100.0
familia-pessoal-xml-web,1,0,0.0,0,0.0,1,100.0
familia-acerta-pf-xml-web,1,0,0.0,0,0.0,1,100.0
familia-acerta-pf-contrato,1,0,0.0,0,0.0,1,100.0
familia-pessoal-service-ejb,1,0,0.0,0,0.0,1,100.0
familia-pessoal-service-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-acerta-positivo-pf-contrato,1,0,0.0,0,0.0,1,100.0
familia-acerta-pf-ejb,1,0,0.0,0,0.0,1,100.0
familia-acerta-pf-ejb-client,1,0,0.0,0,0.0,1,100.0
login-service-ejb,1,0,0.0,0,0.0,1,100.0
login-service-ejb-client,1,0,0.0,0,0.0,1,100.0
consulta-scpc-service-web,1,0,0.0,0,0.0,1,100.0
login-service-web,1,0,0.0,0,0.0,1,100.0
consulta-scpc-service-ejb,1,0,0.0,0,0.0,1,100.0
mainframe-bridge-web,1,0,0.0,0,0.0,1,100.0
auditoria-consulta-service-web,1,0,0.0,0,0.0,1,100.0
auditoria-consulta-service-ejb,1,0,0.0,0,0.0,1,100.0
auditoria-consulta-service-client,1,0,0.0,0,0.0,1,100.0
seguranca-web,1,0,0.0,0,0.0,1,100.0
seguranca,1,0,0.0,0,0.0,1,100.0
broker-service-ejb-client,1,0,0.0,0,0.0,1,100.0
broker-service-ejb,1,0,0.0,0,0.0,1,100.0
familia-acerta-positivo-pf-ejb,1,0,0.0,0,0.0,1,100.0
familia-acerta-positivo-pf-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-acerta-positivo-pf-xml-web,1,0,0.0,0,0.0,1,100.0
novo-relatorio-marketing-service-web,1,0,0.0,0,0.0,1,100.0
efx-framework,1,0,0.0,0,0.0,1,100.0
consulta-scpc-service-ejb-client,1,0,0.0,0,0.0,1,100.0
preciso-ejb,1,0,0.0,0,0.0,1,100.0
preciso-ejb-client,1,0,0.0,0,0.0,1,100.0
preciso-contract-xml,1,0,0.0,0,0.0,1,100.0
preciso-contract,1,0,0.0,0,0.0,1,100.0
fornecedores-service-web,1,0,0.0,0,0.0,1,100.0
fornecedores-service-ejb,1,0,0.0,0,0.0,1,100.0
fornecedores-service-xml,1,0,0.0,0,0.0,1,100.0
fornecedores-service-ejb-client,1,0,0.0,0,0.0,1,100.0
fornecedores-service-contract-lib,1,0,0.0,0,0.0,1,100.0
fornecedores-service-adapter,1,0,0.0,0,0.0,1,100.0
define-serviceejb,1,0,0.0,0,0.0,1,100.0
define-serviceejbclient,1,0,0.0,0,0.0,1,100.0
define-web,1,0,0.0,0,0.0,1,100.0
define-xml,1,0,0.0,0,0.0,1,100.0
define-serviceejb-client,1,0,0.0,0,0.0,1,100.0
empresarial-completo-vivo-xml-web,1,0,0.0,0,0.0,1,100.0
efx11-vivo-ejb,1,0,0.0,0,0.0,1,100.0
efx11-vivo-ejb-client,1,0,0.0,0,0.0,1,100.0
empresarial-completo-vivo-ejb,1,0,0.0,0,0.0,1,100.0
efx11-vivo-xml,1,0,0.0,0,0.0,1,100.0
empresarial-completo-vivo-ejb-client,1,0,0.0,0,0.0,1,100.0
efx-service-web,1,0,0.0,0,0.0,1,100.0
efx-service-ejb-client,1,0,0.0,0,0.0,1,100.0
efx-service-ejb,1,0,0.0,0,0.0,1,100.0
efx-service,1,0,0.0,0,0.0,1,100.0
empresarial-completo-vivo-core,1,0,0.0,0,0.0,1,100.0
faturamento-service-web,1,0,0.0,0,0.0,1,100.0
faturamento-service-ejb,1,0,0.0,0,0.0,1,100.0
faturamento-web-service,1,0,0.0,0,0.0,1,100.0
faturamento-service-ejb-client,1,0,0.0,0,0.0,1,100.0
HubProtestosStatusJobLib,1,0,0.0,0,0.0,1,100.0
define-positivo-xml,1,0,0.0,0,0.0,1,100.0
define-positivo-service-ejb,1,0,0.0,0,0.0,1,100.0
define-positivo-service-ejb-client,1,0,0.0,0,0.0,1,100.0
reciprocidade-service-ejb,1,0,0.0,0,0.0,1,100.0
score-ejb,1,0,0.0,0,0.0,1,100.0
score-ejb-client,1,0,0.0,0,0.0,1,100.0
score-web,1,0,0.0,0,0.0,1,100.0
pessoafisica-xml,1,0,0.0,0,0.0,1,100.0
pessoafisica-adapter,1,0,0.0,0,0.0,1,100.0
pessoafisica-ejb,1,0,0.0,0,0.0,1,100.0
pessoafisica-web,1,0,0.0,0,0.0,1,100.0
score-xml,1,0,0.0,0,0.0,1,100.0
pessoa-fisica-adapter,1,0,0.0,0,0.0,1,100.0
pessoa-fisica-ejb-client,1,0,0.0,0,0.0,1,100.0
score-lib,1,0,0.0,0,0.0,1,100.0
pessoa-fisica-ejb,1,0,0.0,0,0.0,1,100.0
pessoa-fisica-web,1,0,0.0,0,0.0,1,100.0
consulta-renda-presumida-ejb-client,1,0,0.0,0,0.0,1,100.0
consulta-renda-presumida-ejb,1,0,0.0,0,0.0,1,100.0
consulta-renda-presumida-web,1,0,0.0,0,0.0,1,100.0
consulta-renda-presumida-xml,1,0,0.0,0,0.0,1,100.0
modular-administrativo-web,1,0,0.0,0,0.0,1,100.0
modular-administrativo-ejb,1,0,0.0,0,0.0,1,100.0
modular-administrativo-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-pessoal-string-web,1,0,0.0,0,0.0,1,100.0
documentos-service-ejb,1,0,0.0,0,0.0,1,100.0
documentos-service-ejb-client,1,0,0.0,0,0.0,1,100.0
documentos-service-web,1,0,0.0,0,0.0,1,100.0
localizacao-politico-geografico-ejb,1,0,0.0,0,0.0,1,100.0
localizacao-politico-geografico-ejb-client,1,0,0.0,0,0.0,1,100.0
localizacao-politico-geografico-web,1,0,0.0,0,0.0,1,100.0
familia-pessoal-service-core,1,0,0.0,0,0.0,1,100.0
seguradora-xml-web,1,0,0.0,0,0.0,1,100.0
seguradoras-service-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-pessoal-web,1,0,0.0,0,0.0,1,100.0
cadastro-anvisa-service-ejb,1,0,0.0,0,0.0,1,100.0
consulta-factor-service-lib,1,0,0.0,0,0.0,1,100.0
cadastro-anvisa-service-ejb-client,1,0,0.0,0,0.0,1,100.0
consulta-codigo-matriz-lib,1,0,0.0,0,0.0,1,100.0
seguradoras-ejb,1,0,0.0,0,0.0,1,100.0
seguradoras-web,1,0,0.0,0,0.0,1,100.0
seguradoras-service-ejb,1,0,0.0,0,0.0,1,100.0
cadastro-anvisa-service-web,1,0,0.0,0,0.0,1,100.0
consulta-grupos-service-lib,1,0,0.0,0,0.0,1,100.0
seguradoras-ejb-client,1,0,0.0,0,0.0,1,100.0
novo-relatorio-marketing-service-xml,1,0,0.0,0,0.0,1,100.0
modular-pf-service-ejb,1,0,0.0,0,0.0,1,100.0
modular-pf-service-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-consumer-service-ejb,1,0,0.0,0,0.0,1,100.0
familia-consumer-service-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-consumer-xml,1,0,0.0,0,0.0,1,100.0
familia-consumer-web,1,0,0.0,0,0.0,1,100.0
modular-pf-xml-web,1,0,0.0,0,0.0,1,100.0
factor-service-ejb,1,0,0.0,0,0.0,1,100.0
factor-service-web,1,0,0.0,0,0.0,1,100.0
log-service-ejb,1,0,0.0,0,0.0,1,100.0
log-service-ejb-client,1,0,0.0,0,0.0,1,100.0
factor-service-ejb-client,1,0,0.0,0,0.0,1,100.0
censo-setor-municipio-service-ejb,1,0,0.0,0,0.0,1,100.0
modular-pj-web,1,0,0.0,0,0.0,1,100.0
censo-setor-municipio-service-web,1,0,0.0,0,0.0,1,100.0
censo-setor-municipio-service-ejb-client,1,0,0.0,0,0.0,1,100.0
empresarial-service-ejb-client,1,0,0.0,0,0.0,1,100.0
empresarial-service-ejb,1,0,0.0,0,0.0,1,100.0
log-service-web,1,0,0.0,0,0.0,1,100.0
empresarial-service-core,1,0,0.0,0,0.0,1,100.0
log-service-xml,1,0,0.0,0,0.0,1,100.0
log-service-contract-lib,1,0,0.0,0,0.0,1,100.0
empresarial-service-web,1,0,0.0,0,0.0,1,100.0
informacoes-cadastrais-service-ejb-client,1,0,0.0,0,0.0,1,100.0
informacoes-cadastrais-service-ejb,1,0,0.0,0,0.0,1,100.0
modular-pj-service,1,0,0.0,0,0.0,1,100.0
modular-pj-xml,1,0,0.0,0,0.0,1,100.0
informacoes-cadastrais-service-web,1,0,0.0,0,0.0,1,100.0
log-service-adapter,1,0,0.0,0,0.0,1,100.0
empresarial-string-web,1,0,0.0,0,0.0,1,100.0
Enriquecimentos - Squad Seguros,0,0,0,0,0,0,0
Modelo Renovacao - Bradesco Seguros,0,0,0,0,0,0,0
Modelo PF - Alfa Seguros,0,0,0,0,0,0,0
Autoseg,2,0,0.0,0,0.0,2,100.0
empresarial-string-web,34,0,0.0,0,0.0,34,100.0
preciso-xml-web,1,0,0.0,0,0.0,1,100.0
cadastral,1,0,0.0,0,0.0,1,100.0
documentacao,11,0,0.0,0,0.0,11,100.0
scrprophibmotospfmlv1,7,0,0.0,0,0.0,7,100.0
radar-pessoal-parcerias-web,1,0,0.0,0,0.0,1,100.0
drawio,9,0,0.0,0,0.0,9,100.0
tubosp-etl,1,0,0.0,0,0.0,1,100.0
scrpropnegmotospfmlv1,11,0,0.0,0,0.0,11,100.0
etl-tubosp,38,0,0.0,0,0.0,38,100.0
OS Book Itau,21,0,0.0,0,0.0,21,100.0
batch-tubo,1,0,0.0,0,0.0,1,100.0
Bluebox Legado Site,100,0,0.0,0,0.0,100,100.0
reciprocidade-web,1,0,0.0,0,0.0,1,100.0
Lab,6,0,0.0,0,0.0,6,100.0
proxy_server,26,0,0.0,0,0.0,26,100.0
Protesto Commons Starter,19,0,0.0,0,0.0,19,100.0
Experiment Deploy,10,0,0.0,0,0.0,10,100.0
batch_histcred_persist ,22,0,0.0,0,0.0,22,100.0
batch_histcred_process ,25,0,0.0,0,0.0,25,100.0
batch_histcred_remessa,23,0,0.0,0,0.0,23,100.0
OS - Book Itau,17,0,0.0,0,0.0,17,100.0
batch_histcred_response,21,0,0.0,0,0.0,21,100.0
batch_histcred_client_splitter,1,0,0.0,0,0.0,1,100.0
histcred_external_splitter,1,0,0.0,0,0.0,1,100.0
batch_dados_cadastrais ,17,0,0.0,0,0.0,17,100.0
file_sanitizer,1,0,0.0,0,0.0,1,100.0
batch_contest_process,32,0,0.0,0,0.0,32,100.0
batch_config_process,21,0,0.0,0,0.0,21,100.0
session-control-web,1,0,0.0,0,0.0,1,100.0
log-service-adapter,1,0,0.0,0,0.0,1,100.0
socket-login-mainframe-web,1,0,0.0,0,0.0,1,100.0
nuget-server,2,0,0.0,0,0.0,2,100.0
batch-tubo,4,0,0.0,0,0.0,4,100.0
Dados Alternativos CNDT,1,0,0.0,0,0.0,1,100.0
modular-pj-xml,100,0,0.0,0,0.0,100,100.0
modular-pj-ejb,100,0,0.0,0,0.0,100,100.0
crawlerCNDT ,1,0,0.0,0,0.0,1,100.0
dc-hpa-bigtable,100,0,0.0,0,0.0,100,100.0
Vault,67,0,0.0,0,0.0,67,100.0
DAU,2,0,0.0,0,0.0,2,100.0
socketservice-web,1,0,0.0,0,0.0,1,100.0
ingress-pf,1,0,0.0,0,0.0,1,100.0
quantico-startup-scripts,43,0,0.0,0,0.0,43,100.0
cloud-functions-dado-positivo,17,0,0.0,0,0.0,17,100.0
react-carteira,3,0,0.0,0,0.0,3,100.0
informacoes-cadastrais-service-ejb,49,0,0.0,0,0.0,49,100.0
informacoes-cadastrais-web,36,0,0.0,0,0.0,36,100.0
informacoes-cadastrais-service-ejb-client,1,0,0.0,0,0.0,1,100.0
bvsas-debito,8,0,0.0,0,0.0,8,100.0
log-service-contract-lib,2,0,0.0,0,0.0,2,100.0
bvsas-protestos,5,0,0.0,0,0.0,5,100.0
log-service-xml,6,0,0.0,0,0.0,6,100.0
empresarial-service-core,66,0,0.0,0,0.0,66,100.0
empresarial-service-web,1,0,0.0,0,0.0,1,100.0
empresarial-ejb,100,0,0.0,0,0.0,100,100.0
empresarial-ejb-client,16,0,0.0,0,0.0,16,100.0
Zema Fast CDC,20,0,0.0,0,0.0,20,100.0
Zema Fast EP,41,0,0.0,0,0.0,41,100.0
bff-frontend,100,0,0.0,0,0.0,100,100.0
dag-tutorial,4,0,0.0,0,0.0,4,100.0
tokenservice,1,0,0.0,0,0.0,1,100.0
app-batch-tubo,1,0,0.0,0,0.0,1,100.0
consumidor_cadpos,0,0,0,0,0,0,0
api-novo-extrato,35,0,0.0,0,0.0,35,100.0
batch_test_support,14,0,0.0,0,0.0,14,100.0
api-publisher,8,0,0.0,0,0.0,8,100.0
BoaVistaBFF,100,0,0.0,0,0.0,100,100.0
log-service-web,35,0,0.0,0,0.0,35,100.0
batch_jaxb_beans,15,0,0.0,0,0.0,15,100.0
batch_contest_process,100,0,0.0,0,0.0,100,100.0
batch_config_process,100,0,0.0,0,0.0,100,100.0
batch_common_histcred,37,0,0.0,0,0.0,37,100.0
batch_common_remessa,81,0,0.0,0,0.0,81,100.0
batch_common_cancel,56,0,0.0,0,0.0,56,100.0
censo-setor-municipio-ejb-client,13,0,0.0,0,0.0,13,100.0
censo-setor-municipio-web,26,0,0.0,0,0.0,26,100.0
api-publisher,84,0,0.0,0,0.0,84,100.0
censo-setor-municipio-ejb,34,0,0.0,0,0.0,34,100.0
log-service-ejb-client,2,0,0.0,0,0.0,2,100.0
modular-pj-web,100,0,0.0,0,0.0,100,100.0
log-service-ejb,30,0,0.0,0,0.0,30,100.0
batch_common_lib,100,0,0.0,0,0.0,100,100.0
wikidev,11,0,0.0,0,0.0,11,100.0
factor-service-ejb-client,1,0,0.0,0,0.0,1,100.0
factor-ejb,92,0,0.0,0,0.0,92,100.0
di-falencias,3,0,0.0,0,0.0,3,100.0
modular-pf-xml,41,0,0.0,0,0.0,41,100.0
familia-consumer-web,1,0,0.0,0,0.0,1,100.0
familia-consumer-service-ejb-client,1,0,0.0,0,0.0,1,100.0
familia-consumer-xml,1,0,0.0,0,0.0,1,100.0
dag-backup-bigtable,2,0,0.0,0,0.0,2,100.0
familia-consumer-ejb,100,0,0.0,0,0.0,100,100.0
di-passagens,5,0,0.0,0,0.0,5,100.0
di-acoes-civeis,3,0,0.0,0,0.0,3,100.0
di-documentos-roubados,3,0,0.0,0,0.0,3,100.0
Job Extrair Detalhes Auditoria,62,0,0.0,0,0.0,62,100.0
modular-pf-service-ejb-client,1,0,0.0,0,0.0,1,100.0
modular-pf-ejb,100,0,0.0,0,0.0,100,100.0
quantico-jupyter-extension,38,0,0.0,0,0.0,38,100.0
scrcrdpnmretomadapfrlv1,10,0,0.0,0,0.0,10,100.0
consulta-grupos-service-lib,2,0,0.0,0,0.0,2,100.0
spring-batch-extrair-dados-cpanel,10,0,0.0,0,0.0,10,100.0
seguradoras-ejb-client,16,0,0.0,0,0.0,16,100.0
cadastro-anvisa-web,46,0,0.0,0,0.0,46,100.0
terraform2.0,100,0,0.0,0,0.0,100,100.0
seguradoras-web,100,0,0.0,0,0.0,100,100.0
file_watcher,30,0,0.0,0,0.0,30,100.0
seguradoras-ejb,100,0,0.0,0,0.0,100,100.0
consulta-codigo-matriz-lib,15,0,0.0,0,0.0,15,100.0
cancel-valid-process,29,0,0.0,0,0.0,29,100.0
cancel-statement-process,24,0,0.0,0,0.0,24,100.0
cadastro-anvisa-service-ejb-client,2,0,0.0,0,0.0,2,100.0
Antifraude,100,0,0.0,0,0.0,100,100.0
cadastro-anvisa-ejb,100,0,0.0,0,0.0,100,100.0
consulta-factor-service-lib,40,0,0.0,0,0.0,40,100.0
cancel-periodic-process ,26,0,0.0,0,0.0,26,100.0
csr-rest-web,1,0,0.0,0,0.0,1,100.0
batch_histcred_response,100,0,0.0,0,0.0,100,100.0
batch_histcred_remessa,100,0,0.0,0,0.0,100,100.0
batch_histcred_process,100,0,0.0,0,0.0,100,100.0
titulo-eleitor,1,0,0.0,0,0.0,1,100.0
batch_histcred_persist,100,0,0.0,0,0.0,100,100.0
familia-pessoal-web,100,0,0.0,0,0.0,100,100.0
seguro-desemprego,1,0,0.0,0,0.0,1,100.0
jobs_rundeck,1,0,0.0,0,0.0,1,100.0
free_ipa,2,0,0.0,0,0.0,2,100.0
seguradoras-service-ejb-client,6,0,0.0,0,0.0,6,100.0
batch-tubo,100,0,0.0,0,0.0,100,100.0
seguradora-xml-web,2,0,0.0,0,0.0,2,100.0
familia-pessoal-service-core,63,0,0.0,0,0.0,63,100.0
localizacao-politico-geografico-web,38,0,0.0,0,0.0,38,100.0
api-carteira,100,0,0.0,0,0.0,100,100.0
localizacao-politico-geografico-ejb-client,16,0,0.0,0,0.0,16,100.0
localizacao-politico-geografico-ejb,54,0,0.0,0,0.0,54,100.0
in-carteiras,1,0,0.0,0,0.0,1,100.0
documentos-web,21,0,0.0,0,0.0,21,100.0
documentos-service-ejb-client,1,0,0.0,0,0.0,1,100.0
documentos-service-ejb,28,0,0.0,0,0.0,28,100.0
batch_cancel-statement-process,100,0,0.0,0,0.0,100,100.0
batch_cancel-valid-process,100,0,0.0,0,0.0,100,100.0
batch_cancel-periodic-process,100,0,0.0,0,0.0,100,100.0
batch-cancel-process,100,0,0.0,0,0.0,100,100.0
react-automated-tests,5,0,0.0,0,0.0,5,100.0
acertaja-bridge-service,1,0,0.0,0,0.0,1,100.0
familia-pessoal-string-web,59,0,0.0,0,0.0,59,100.0
titanium-automated-tests,3,0,0.0,0,0.0,3,100.0
first-mesh,2,0,0.0,0,0.0,2,100.0
batch_file_sanitizer,100,0,0.0,0,0.0,100,100.0
batch_dados_cadastrais,100,0,0.0,0,0.0,100,100.0
MOOZ_aero_documentacao,1,0,0.0,0,0.0,1,100.0
carga-faturamento,21,0,0.0,0,0.0,21,100.0
unificacao_pcls,1,0,0.0,0,0.0,1,100.0
modular-administrativo-ejb-client,2,0,0.0,0,0.0,2,100.0
cancel-process,29,0,0.0,0,0.0,29,100.0
modular-administrativo-ejb,66,0,0.0,0,0.0,66,100.0
modular-administrativo-web,2,0,0.0,0,0.0,2,100.0
consulta-renda-presumida-xml,2,0,0.0,0,0.0,2,100.0
consulta-renda-presumida-web,50,0,0.0,0,0.0,50,100.0
consulta-renda-presumida-ejb-client,2,0,0.0,0,0.0,2,100.0
consulta-renda-presumida-ejb,30,0,0.0,0,0.0,30,100.0
pessoa-fisica-web,37,0,0.0,0,0.0,37,100.0
score-lib,1,0,0.0,0,0.0,1,100.0
pessoa-fisica-ejb,84,0,0.0,0,0.0,84,100.0
pessoa-fisica-ejb-client,1,0,0.0,0,0.0,1,100.0
TesteDocs,2,0,0.0,0,0.0,2,100.0
api-autenticador,18,0,0.0,0,0.0,18,100.0
ms-status-code,30,0,0.0,0,0.0,30,100.0
pessoa-fisica-adapter,1,0,0.0,0,0.0,1,100.0
Job Abertura de fatura,54,0,0.0,0,0.0,54,100.0
Job Fechamento de fatura,53,0,0.0,0,0.0,53,100.0
Job Processador de relatórios de auditoria,96,0,0.0,0,0.0,96,100.0
Job Aviso de vencimento de contrato,92,0,0.0,0,0.0,92,100.0
Job Processador de Upload de Filtros,100,0,0.0,0,0.0,100,100.0
sdmteBot,1,0,0.0,0,0.0,1,100.0
Job Envio de Emails,100,0,0.0,0,0.0,100,100.0
Job Processador de downloads,100,0,0.0,0,0.0,100,100.0
tseBot,1,0,0.0,0,0.0,1,100.0
scrcrdhibpfbotiaerocporlv1,4,0,0.0,0,0.0,4,100.0
score-xml,2,0,0.0,0,0.0,2,100.0
core-lib-dp-test,13,0,0.0,0,0.0,13,100.0
resgata_fingerprint,100,0,0.0,0,0.0,100,100.0
pessoafisica-web,0,0,0,0,0,0,0
pessoafisica-xml,1,0,0.0,0,0.0,1,100.0
Job Retorno Faturamento Bluebox,75,0,0.0,0,0.0,75,100.0
scrcrdnegpfbotiaeroonrlv1,14,0,0.0,0,0.0,14,100.0
scrcrdnegpfbotiaerocporlv1,15,0,0.0,0,0.0,15,100.0
scrcrdhibpfbotiaeroonrlv1,32,0,0.0,0,0.0,32,100.0
scrcrdhibpfbotiaerocporlv1,29,0,0.0,0,0.0,29,100.0
Estudos Variados,24,0,0.0,0,0.0,24,100.0
acompanhamento-full,1,0,0.0,0,0.0,1,100.0
opt-out,50,0,0.0,0,0.0,50,100.0
score-web,2,0,0.0,0,0.0,2,100.0
score-ejb-client,2,0,0.0,0,0.0,2,100.0
score-ejb,2,0,0.0,0,0.0,2,100.0
composer-upgrader,1,0,0.0,0,0.0,1,100.0
BVLab,0,0,0,0,0,0,0
POC-GKE,0,0,0,0,0,0,0
estudos,6,0,0.0,0,0.0,6,100.0
web-anthos-teste,2,0,0.0,0,0.0,2,100.0
aws-consulta-cadastro,4,0,0.0,0,0.0,4,100.0
pessoafisica-adapter,1,0,0.0,0,0.0,1,100.0
API Conversão Dataflow,100,0,0.0,0,0.0,100,100.0
reciprocidade-ejb,2,0,0.0,0,0.0,2,100.0
define-positivo-ejb,100,0,0.0,0,0.0,100,100.0
gera-dataset-vps,22,0,0.0,0,0.0,22,100.0
MOOZ - Estudo Extra,3,0,0.0,0,0.0,3,100.0
define-positivo-ejb-client,57,0,0.0,0,0.0,57,100.0
define-positivo-xml,100,0,0.0,0,0.0,100,100.0
Job Envio Faturamento Bluebox,100,0,0.0,0,0.0,100,100.0
Conversor Dataflow,1,0,0.0,0,0.0,1,100.0
DevTools,55,0,0.0,0,0.0,55,100.0
api-usuario,30,0,0.0,0,0.0,30,100.0
Magento1,80,0,0.0,0,0.0,80,100.0
Magento1,7,0,0.0,0,0.0,7,100.0
microservice,3,0,0.0,0,0.0,3,100.0
indicadores-positivo,22,0,0.0,0,0.0,22,100.0
bvs-pypi-server,11,0,0.0,0,0.0,11,100.0
POC GKE,3,0,0.0,0,0.0,3,100.0
dag-bkt-bt-models,100,0,0.0,0,0.0,100,100.0
crawlerCNDT,100,0,0.0,0,0.0,100,100.0
argocd-config,12,0,0.0,0,0.0,12,100.0
Teste_Jessica_Caseiro,0,0,0,0,0,0,0
